,ItemNo,PartNo,Qty1,Price1,JobNo,JobNotes,QuoteNo,Status,Name,QuoteDet_ID,LookupValForOpp,WorkCode,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
3508,1,ACH PANEL,1.0,2310.0,,,14948,EXP,"Surface preparation will be prepared according to SSPC SP2
Apply one coat of tne",SCC_39014,SCC_14948,LIQUID,3489,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-05-31,DESERT
3509,2,SODIUM BISULFITE,1.0,2310.0,,,14948,EXP,"Surface preparation will be prepared according to SSPC SP2
Apply one coat of tne",SCC_39015,SCC_14948,LIQUID,3490,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-05-31,DESERT
3510,3,SODIUM HYPOCHLORITE,1.0,2310.0,,,14948,EXP,"Surface preparation will be prepared according to SSPC SP2
Apply one coat of tne",SCC_39016,SCC_14948,LIQUID,3491,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-05-31,DESERT
3511,4,SERIES 69 HI-BUILD EPOXOLINE,2.0,0.0,,,14948,EXP,Tnemec Series N69 Hi-Build Epoxoline II Polyamidoamine Epoxy,SCC_39017,SCC_14948,LIQUID,3492,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-05-31,DESERT
3512,5,SERIES 1075 TNEMEC,4.0,0.0,,"COLORS ON HAND AS OF 04/21/2020: 2 GL DESERT SAND, 1/2 GL LEMON YELLOW, 1/2 GL MIDTONE",14948,EXP,Tnemec Series 1075 Aliphatic Acrylic Polyurethane,SCC_39018,SCC_14948,LIQUID,3493,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-05-31,DESERT
3513,1,ACCESS PLATFORM,1.0,675.0,,,14949,EXP,"Surface preparation will be prepared according to SSPC SP6
Apply one coat of She",SCC_39019,SCC_14949,LIQUID,3494,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-05-31,DESERT
3514,2,MACROPOXY 646 SHERWIN,3.0,0.0,,2 PART COMPONETS  - PART A #B58-600 AND PART B #B58V600,14949,EXP,SHERWIN WILLIAMS MACROPROXY 646,SCC_39020,SCC_14949,LIQUID,3495,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-05-31,DESERT
3515,3,ACROLON 218 HS SG SHERWIN,2.0,0.0,,,14949,EXP,Sherwin Williams Acrolon 218 HS Part A Semi Gloss 5 Gallon Pail,SCC_39021,SCC_14949,LIQUID,3496,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-05-31,DESERT
3516,1,"STRUCTURAL STEEL, THIS JOB IS PER SQFT",1.0,1.55,2133-01,,14950,WON,"Surface preparation will be prepared according to SSPC SP2
Apply one coat of Car",SCC_39023,SCC_14950,LIQUID,3497,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-09,DESERT
3517,1,PIPIE INTERIOR,1.0,7930.26,2134-01,,14951,WON,"Surface preparation will be prepared according to SSPC SP6
Apply one coat of tne",SCC_39229,SCC_14951,LIQUID,3551,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-16,DESERT
3518,2,EXTERIOR PIPE,1.0,5019.08,2134-02,,14951,WON,"Surface preparation will be prepared according to SSPC SP6
Apply one coat of tne",SCC_39230,SCC_14951,LIQUID,3552,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-16,DESERT
3519,3,FIELD TOUCH UP,1.0,2080.0,2134-03,,14951,WON,"Surface preparation will be prepared according to SSPC SP6
Apply one coat of tne",SCC_39231,SCC_14951,LIQUID,3553,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-16,DESERT
3520,1,RO SKID ( LARGER PUMP SIKD ),2.0,1400.0,2135-01,,14952,WON,"Surface preparation will be prepared according to SSPC SP6
Apply one coat of PPG",SCC_39044,SCC_14952,LIQUID,3502,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-02,DESERT
3521,2,RO SKID ( SMALLER PUMP SKID ),2.0,1200.0,2135-02,,14952,WON,"Surface preparation will be prepared according to SSPC SP6
Apply one coat of PPG",SCC_39045,SCC_14952,LIQUID,3503,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-02,DESERT
3522,3,PV SKID ( DRILLED CHANNELS IN SKID ),2.0,1700.0,2135-03,,14952,WON,"Surface preparation will be prepared according to SSPC SP6
Apply one coat of PPG",SCC_39046,SCC_14952,LIQUID,3504,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-02,DESERT
3523,4,CIP ( SKID ( SMALL PUMP SKID ),1.0,800.0,2135-04,,14952,WON,"Surface preparation will be prepared according to SSPC SP6
Apply one coat of PPG",SCC_39047,SCC_14952,LIQUID,3505,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-02,DESERT
3524,5,AMERLOCK 2 EPOXY PPG,6.0,0.0,2135-05,,14952,WON,"PPG Amerlock 2 Self, Two-Component, High Solids Epoxy Coating",SCC_39048,SCC_14952,LIQUID,3506,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-02,DESERT
3525,6,AMERSHIELD RAL # 5017,8.0,0.0,2135-06,,14952,WON,,SCC_39049,SCC_14952,LIQUID,3507,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-02,DESERT
3526,1,EPOXY COATING FOR PLATES,1.0,20720.0,,,14954,EXP,"10""x10""; 5""x8""",SCC_39039,SCC_14954,LIQUID,3498,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-02,DESERT
3527,2,SERIES 217 MORTARCRETE,10.0,0.0,,,14954,EXP,Tnemec Mortarcrete Series 217,SCC_39040,SCC_14954,LIQUID,3499,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-02,DESERT
3528,3,SERIES N140 TNEMEC GRAY,5.0,0.0,,,14954,EXP,"Tnemec Series N140 Polyamide Epoxy 
Gray to match existing floor",SCC_39041,SCC_14954,LIQUID,3500,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-02,DESERT
3529,1,4X4 HOT ROLLED ANGLE,1.0,875.0,2136-01,,14955,WON,blast and prime,SCC_39042,SCC_14955,LIQUID,3501,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-03,DESERT
3530,1,WATER DESANDERS,2.0,667.0,,,14956,EXP,"Interior
Surface preparation will be prepared according to SSPC SP10
Apply one c",SCC_39053,SCC_14956,DUMMY,3509,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3531,1,HELP WITH SEQUENCE 2 AT MILLINGS YARD,1.0,55.0,,,14957,EXP,$ 55 per man HR,SCC_39051,SCC_14957,LIQUID,3508,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3532,1,HYDROPNEUMATIC TANK,1.0,8927.0,,,14958,EXP,"Exterior
Surface preparation will be prepared according to SSPC SP6
Apply one co",SCC_40689,SCC_14958,LIQUID,4127,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3533,1,PIPE BOLLARDS,18.0,125.0,,,14959,EXP,"Prepare surface accordance with SSPC SP3
Prime coat of Tnemec series 69 @ 4.0-6.",SCC_39160,SCC_14959,LIQUID,3510,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3534,2,MAN GATE,2.0,650.0,,,14959,EXP,"Prepare surface accordance with SSPC SP3
Prime coat of Tnemec series 69 @ 4.0-6.",SCC_39161,SCC_14959,LIQUID,3511,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3535,3,SWING GATES,2.0,1950.0,,,14959,EXP,"Prepare surface accordance with SSPC SP3
Prime coat of Tnemec series 69 @ 4.0-6.",SCC_39162,SCC_14959,LIQUID,3512,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3536,4,HYDROPNEUMATIC TANK EXTERIOR,1.0,5854.0,,,14959,EXP,"Prepare surface accordance with SSPC SP6
Prime coat of Tnemec series 69 @ 3.0-4.",SCC_39163,SCC_14959,LIQUID,3513,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3537,5,HYDROPNEUMATIC TANK INTERIOR,1.0,7472.0,,,14959,EXP,"Prepare surface accordance with SSPC SP10
Apply one coat of tnemec series 22 @ 1",SCC_39164,SCC_14959,LIQUID,3514,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3538,6,SUBMERGED BOWL ASSEMBLIES AND PUMP CAN,1.0,3258.0,,,14959,EXP,"Prepare surface accordance with SSPC SP10
Apply one coat of tnemec series 22 @ 1",SCC_39165,SCC_14959,LIQUID,3515,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3539,7,ABOVE GROUND PIPES,1.0,9920.0,2485-01,,14959,WON,"Prepare surface accordance with SSPC SP3
Prime coat of Tnemec series 69 @ 4.0-6.",SCC_39166,SCC_14959,LIQUID,3516,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2023-01-09,DESERT
3540,8,BLOCK WALL,1.0,6340.0,,,14959,EXP,"power wash surface 
Apply one coat of tnemec series 1029 @ 2.0-3.0 mils",SCC_39167,SCC_14959,LIQUID,3517,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3541,9,SHADE CANOPY,1.0,4850.0,,,14959,EXP,"Prepare surface accordance with SSPC SP3
Prime coat of Tnemec series 69 @ 4.0-6.",SCC_39168,SCC_14959,LIQUID,3518,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3542,1,PIPE BOLLARDS,18.0,125.0,,,14960,EXP,"Prepare surface accordance with SSPC SP3
Prime coat of Tnemec series 69 @ 4.0-6.",SCC_39177,SCC_14960,LIQUID,3519,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3543,2,MAN GATE,2.0,750.0,,,14960,EXP,"Prepare surface accordance with SSPC SP3
Prime coat of Tnemec series 69 @ 4.0-6.",SCC_39178,SCC_14960,LIQUID,3520,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3544,3,SWING GATE,2.0,2250.0,,,14960,EXP,"Prepare surface accordance with SSPC SP3
Prime coat of Tnemec series 69 @ 4.0-6.",SCC_39179,SCC_14960,LIQUID,3521,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3545,4,HYDROPNEUMATIC TANK EXTERIOR,1.0,6854.0,,,14960,EXP,"Prepare surface accordance with SSPC SP6
Prime coat of Tnemec series 69 @ 3.0-4.",SCC_39180,SCC_14960,LIQUID,3522,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3546,5,HYDROPNEUMATIC TANK INTERIOR,1.0,8472.0,,,14960,EXP,"Prepare surface accordance with SSPC SP10
Apply one coat of tnemec series 22 @ 1",SCC_39181,SCC_14960,LIQUID,3523,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3547,6,SUBMERGED BOWL ASSEMBLIES AND PUMP CAN,1.0,4258.0,,,14960,EXP,"Prepare surface accordance with SSPC SP10
Apply one coat of tnemec series 22 @ 1",SCC_39182,SCC_14960,LIQUID,3524,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3548,7,ABOVE GROUND PIPE,1.0,9909.0,,,14960,EXP,"Prepare surface accordance with SSPC SP3
Prime coat of Tnemec series 69 @ 4.0-6.",SCC_39183,SCC_14960,LIQUID,3525,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3549,8,BLOCK WALL,1.0,7340.0,,,14960,EXP,"power wash surface 
Apply one coat of tnemec series 1029 @ 2.0-3.0 mils",SCC_39184,SCC_14960,LIQUID,3526,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3550,9,SHADE CANOPY,1.0,5850.0,,,14960,EXP,"Prepare surface accordance with SSPC SP3
Prime coat of Tnemec series 69 @ 4.0-6.",SCC_39185,SCC_14960,LIQUID,3527,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3551,1,PURLIN,1.0,650.0,,,14961,EXP,blast & prime,SCC_39186,SCC_14961,LIQUID,3528,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3552,2,ZINC CLAD 4100,2.0,0.0,,,14961,EXP,"Sherwin Williams Zinc Clad 4100 three-component, polyamide epoxy, zinc-rich coat",SCC_39187,SCC_14961,LIQUID,3529,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3553,1,CLARIFIER RACK ARM,1.0,7829.0,,,14962,EXP,blast & prime,SCC_39190,SCC_14962,DUMMY,3530,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3554,2,TNEME-ZINC  90-97 TNEMEC,10.0,0.0,,,14962,EXP,"4 gallon Kit. An advanced technology, two-component, moisture-cured, zinc-rich p",SCC_39191,SCC_14962,DUMMY,3531,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-08,DESERT
3555,1,SUBMERSIBLE BOWL ASSEMBLIES,3.0,600.0,,,14963,EXP,blast & prime,SCC_39204,SCC_14963,DUMMY,3532,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-10,DESERT
3556,2,CANS 16''X 10'',3.0,1025.0,,,14963,EXP,blast & prime,SCC_39205,SCC_14963,DUMMY,3533,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-10,DESERT
3557,3,SUBMERSIBLE DISCHARGE HEADS,3.0,700.0,,,14963,EXP,blast & prime,SCC_39206,SCC_14963,DUMMY,3534,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-10,DESERT
3558,4,SERIES 141 BLACK,10.0,0.0,,,14963,EXP,"Tnemec Series 141 Polyamide Epoxy (Epoxoline) black
Part A and Part B, 2 or 10 G",SCC_39207,SCC_14963,DUMMY,3535,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-10,DESERT
3559,1,SECONDARY DISC SCREEN MONRAILS,1.0,1343.92,,,14964,EXP,"Surface preparation will be prepared according to SSPC SP6
Apply one coat of car",SCC_39212,SCC_14964,LIQUID,3539,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-16,DESERT
3560,2,CARBOGUARD 890,4.0,0.0,,,14964,EXP,Carboline Carboguard 890 Cycloaliphatic Amine Epoxy Two Component  2 Gallon Kit ,SCC_39213,SCC_14964,LIQUID,3540,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-16,DESERT
3561,1,FRAMING / ANGLE / BAR GRATING,1.0,7707.52,2144-01,,14965,WON,"Surface preparation will be prepared according to SSPC SP6
Apply two coats of ca",SCC_39214,SCC_14965,LIQUID,3541,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-18,DESERT
3562,1,OPTION 1: GL5 DUST COLLECTOR STRUCTURAL,1.0,3387.0,,,14966,EXP,"Surface preparation will be prepared according to SSPC SP6
Apply one coat of car",SCC_39629,SCC_14966,LIQUID,3721,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-20,DESERT
3563,2,OPTION 2: GL5 DUST COLLECTOR STRUCTURAL,1.0,2654.0,,,14966,EXP,"Surface preparation will be prepared according to SSPC SP3
Apply one coat of car",SCC_39630,SCC_14966,LIQUID,3722,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-20,DESERT
3564,1,STEEL PLATE,1.0,1847.23,,,14967,EXP,BLAST & PRIME,SCC_39217,SCC_14967,LIQUID,3542,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-20,DESERT
3565,1,STEEL BEAMS,7.0,268.0,,,14968,EXP,blast & prime,SCC_39218,SCC_14968,LIQUID,3543,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-20,DESERT
3566,2,CARBOLINE 890 GF,6.0,0.0,,,14968,EXP,Carboline Carboguard 890 GF  Cycloaliphatic Amine Epoxy with Glass Reinforcement,SCC_39219,SCC_14968,LIQUID,3544,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-20,DESERT
3567,1,STRUCTURAL STEEL SEQ 1 5200 SQFT,1.0,15288.0,,,14969,EXP,"Surface preparation will be prepared according to SSPC SP10
Apply one coat of tn",SCC_39220,SCC_14969,LIQUID,3545,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-20,DESERT
3568,2,STRUCTURAL STEEL SEQ 2 6200 SQFT,1.0,18228.0,,,14969,EXP,"Surface preparation will be prepared according to SSPC SP10
Apply one coat of tn",SCC_39221,SCC_14969,LIQUID,3546,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-20,DESERT
3569,3,STRUCTURAL STEEL SEQ 3 12600,1.0,37044.0,,,14969,EXP,"Surface preparation will be prepared according to SSPC SP10
Apply one coat of tn",SCC_39222,SCC_14969,LIQUID,3547,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-20,DESERT
3570,4,STRUCTURAL STEEL SEQ 4 6100 SQFT,1.0,17934.0,,,14969,EXP,"Surface preparation will be prepared according to SSPC SP10
Apply one coat of tn",SCC_39223,SCC_14969,LIQUID,3548,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-20,DESERT
3571,1,8'X12' TANK,2.0,11047.5,,,14970,EXP,"Surface preparation will be prepared according to SSPC SP10
Apply one coat of Ca",SCC_39516,SCC_14970,LIQUID,3662,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-21,DESERT
3572,2,PLASITE 4550 S CARBOLINE,30.0,0.0,,,14970,EXP,Carboline Plasite 4550 S 100% Solid Novolac Epoxy,SCC_39517,SCC_14970,LIQUID,3663,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-21,DESERT
3573,1,HAND RAILS,56.0,235.0,2145-01,,14971,WON,blast only,SCC_39226,SCC_14971,LIQUID,3549,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-02-22,DESERT
3574,2,HAND RAILS,56.0,445.0,,,14971,EXP,blast & prime,SCC_39227,SCC_14971,LIQUID,3550,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-22,DESERT
3575,1,RG SPOOL,1.0,2600.0,,,14972,EXP,"Surface preparation will be prepared according to SSPC SP10
Apply one coat Sherw",SCC_39232,SCC_14972,LIQUID,3554,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-27,DESERT
3576,2,HEAT FLEX HI-TEMP 1200 SHERWIN WILLIAMS,4.0,0.0,,,14972,EXP,"Sherwin Williams Heat-Flex Hi-Temp 1200 Single Component
Color: Gray",SCC_39233,SCC_14972,LIQUID,3555,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-27,DESERT
3577,1,EXPOSED FERROUS PIPE,1.0,7846.0,2157-01,,14973,WON,"Scarify surface for better adhesion
Apply two coats of tnemec series N69 @4.0-6.",SCC_39311,SCC_14973,DUMMY,3574,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-09,DESERT
3578,2,BACK FLOW PREVENTER PIPE,1.0,690.0,2157-02,,14973,WON,"Scarify surface for better adhesion
Apply two coats of tnemec series N69 @4.0-6.",SCC_39312,SCC_14973,DUMMY,3575,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-09,DESERT
3579,3,WATER METER VAULT PIPING,1.0,1097.0,2157-03,,14973,WON,"Scarify surface for better adhesion
Apply two coats of tnemec series N69 @4.0-6.",SCC_39313,SCC_14973,DUMMY,3576,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-09,DESERT
3580,4,LAKE CONTROL VAULT PIPE,1.0,3015.0,2157-04,,14973,WON,"Scarify surface for better adhesion
Apply two coats of tnemec series N69 @4.0-6.",SCC_39314,SCC_14973,DUMMY,3577,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-09,DESERT
3581,5,PIPE RISERS,1.0,620.0,2157-05,,14973,WON,"Scarify surface for better adhesion
Apply two coats of tnemec series N69 @4.0-6.",SCC_39315,SCC_14973,DUMMY,3578,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-09,DESERT
3582,6,HANDRAIL 57 LINEAR FT,1.0,1935.0,2157-06,,14973,WON,"Scarify surface for better adhesion
Apply two coats of tnemec series N69 @4.0-6.",SCC_39316,SCC_14973,DUMMY,3579,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-09,DESERT
3583,1,BOLLARDS AND SLEEVES,16.0,125.0,,,14974,EXP,"Surface preparation will be prepared according to SSPC SP6
Apply one coat of She",SCC_39289,SCC_14974,LIQUID,3566,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-29,DESERT
3584,1,"STRUCTURAL STEEL, BRACING AND STAIR STRINGERS",1.0,2964.36,2148-01,,14975,WON,"Surface preparation will be prepared according to SSPC SP6
Apply two coats of ca",SCC_39249,SCC_14975,LIQUID,3556,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-02,DESERT
3585,1,ANGLE,10.0,63.0,,,14976,EXP,"Surface preparation will be prepared according to SSPC SP3
Apply one coat Carboc",SCC_39251,SCC_14976,BLAST,3557,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-30,DESERT
3586,2,CARBOCOAT 8229,3.0,0.0,,,14976,EXP,,SCC_39252,SCC_14976,BLAST,3558,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-06-30,DESERT
3587,1,OVERFLOW BOX,4.0,1528.0,2160-01,,14977,WON,"Exterior
Surface preparation will be prepared according to 
SSPC SP6
Apply two c",SCC_39255,SCC_14977,LIQUID,3559,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-16,DESERT
3588,2,MACROPOXY 646 FC SHERWIN,15.0,0.0,2160-02,,14977,WON,Sherwin Williams Macropoxy 646 Fast Cure Polyamide Epoxy Two Gallon Kit,SCC_39256,SCC_14977,LIQUID,3560,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-16,DESERT
3589,3,HI-SOLIDS POLY SG SHERWIN,10.0,0.0,2160-03,,14977,WON,"Sherwin Williams Hi-Solids Polyurethane Semi-Gloss 
Part S B65-350",SCC_39257,SCC_14977,LIQUID,3561,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-16,DESERT
3590,1,PIPE SLEEVES,8.0,45.0,2150-01,,14978,WON,blast & prime,SCC_39611,SCC_14978,LIQUID,3707,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-09,DESERT
3591,2,STEEL SPEC BROWN RED SHERWIN,1.0,0.0,2150-02,,14978,WON,Sherwin Williams Steel Spec Structural Steel Primer Alkyd Red Brownish Red B50NV,SCC_39612,SCC_14978,LIQUID,3708,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-09,DESERT
3592,1,HAND RAIL,1.0,1540.3,2151-01,,14979,WON,Blast and prime,SCC_39513,SCC_14979,LIQUID,3659,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-23,DESERT
3593,2,CARBOLINE 890 GF,5.0,0.0,2151-02,,14979,WON,Carboline Carboguard 890 GF  Cycloaliphatic Amine Epoxy with Glass Reinforcement,SCC_39514,SCC_14979,LIQUID,3660,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-23,DESERT
3594,3,STAIR TREAD,20.0,25.0,2151-03,,14979,WON,,SCC_39515,SCC_14979,LIQUID,3661,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-23,DESERT
3595,1,"PANELS, POSTS, GATES",1.0,1250.0,,,14980,EXP,blast & coat,SCC_39264,SCC_14980,LIQUID,3562,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-07-05,DESERT
3596,2,SERIES 69 HI-BUILD EPOXOLINE,2.0,0.0,,,14980,EXP,Tnemec Series N69 Hi-Build Epoxoline II Polyamidoamine Epoxy,SCC_39265,SCC_14980,LIQUID,3563,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-07-05,DESERT
3597,1,CRUSHER COMPRESSOR,1.0,4897.2,2153-01,,14981,WON,BLAST & PRIME,SCC_39266,SCC_14981,LIQUID,3564,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-09,DESERT
3598,2,MACROPOXY 646 SHERWIN,20.0,0.0,2153-02,2 PART COMPONETS  - PART A #B58-600 AND PART B #B58V600,14981,WON,SHERWIN WILLIAMS MACROPROXY 646 ( COLOR MINERAL GRAY,SCC_39267,SCC_14981,LIQUID,3565,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-09,DESERT
3599,1,"STRUCTURAL STEEL, SEQ 1 5,113",1.0,15032.0,2154-01,,14982,EXP,BLAST AND PRIME,SCC_39449,SCC_14982,LIQUID,3621,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-07-05,DESERT
3600,2,STRUCTURAL STEEL SEQ 2 6114 SQFT,1.0,17975.0,2154-01,,14982,WON,BLAST AND PRIME,SCC_39450,SCC_14982,LIQUID,3622,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-23,DESERT
3601,3,STRUCTURAL STEEL SEQ 3 12220 SQFT,1.0,35927.0,2154-02,,14982,WON,BLAST AND PRIME,SCC_39451,SCC_14982,LIQUID,3623,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-23,DESERT
3602,4,"STRUCTURAL STEEL SEQ 4 6,008 SQFT",1.0,17664.0,2154-03,,14982,WON,BLAST AND PRIME,SCC_39452,SCC_14982,LIQUID,3624,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-23,DESERT
3603,5,SERIES 69 HI-BUILD EPOXOLINE,75.0,0.0,2154-04,,14982,WON,Tnemec Series N69 Hi-Build Epoxoline II Polyamidoamine Epoxy,SCC_39453,SCC_14982,LIQUID,3625,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-03-23,DESERT
3604,1,ABOVE GROUND PIPING,1.0,3614.0,,,14983,EXP,"Scarify surface for better adhesion
Apply two coats of tnemec series N69 @4.0-6.",SCC_39290,SCC_14983,LIQUID,3567,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-07-05,DESERT
3605,2,SHADE STRUCTURE,1.0,3177.0,,,14983,EXP,"Scarify surface for better adhesion
Apply two coats of tnemec series N69 @4.0-6.",SCC_39291,SCC_14983,LIQUID,3568,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-07-05,DESERT
3606,3,WET WELL PIPING SHOP APPLIED,1.0,2428.0,,,14983,EXP,"Surface preparation will be prepared according to SSPC SP10
Apply one coat of tn",SCC_39292,SCC_14983,LIQUID,3569,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-07-05,DESERT
3607,4,SERIES 69 HI-BUILD EPOXOLINE,8.0,0.0,,,14983,EXP,Tnemec Series N69 Hi-Build Epoxoline II Polyamidoamine Epoxy,SCC_39293,SCC_14983,LIQUID,3570,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2022-07-05,DESERT
